"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","GRADRATE","UPPSRY","PC","A","2010",84.21,
"AUT","GRADRATE","UPPSRY","PC","A","2011",83.621,
"AUT","GRADRATE","UPPSRY","PC","A","2012",84.955,
"AUT","GRADRATE","UPPSRY","PC","A","2013",83.765,
"AUT","GRADRATE","UPPSRY","PC","A","2014",83.544,
"AUT","GRADRATE","UPPSRY","PC","A","2015",84.035,
"AUT","GRADRATE","UPPSRY","PC","A","2016",80.558,
"AUT","GRADRATE","UPPSRY","PC","A","2017",79.412,
"AUT","GRADRATE","UPPSRY","PC","A","2018",77.873,
"AUT","GRADRATE","UPPSRY","PC","A","2019",77.636,
"AUT","GRADRATE","UPPSRY","PC","A","2020",82.779,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2010",82.683,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2011",82.723,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2012",84.211,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2013",82.289,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2014",82.026,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2015",82.881,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2016",77.456,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2017",76.234,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2018",75.389,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2019",74.74,
"AUT","GRADRATE","UPPSRY_MEN","PC","A","2020",79.413,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2010",85.982,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2011",84.6,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2012",85.71,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2013",85.334,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2014",85.176,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2015",85.274,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2016",84.108,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2017",82.961,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2018",80.525,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2019",80.682,
"AUT","GRADRATE","UPPSRY_WOMEN","PC","A","2020",86.306,
"BEL","GRADRATE","UPPSRY","PC","A","2016",31.248,
"BEL","GRADRATE","UPPSRY","PC","A","2017",31.254,
"BEL","GRADRATE","UPPSRY","PC","A","2018",31.317,
"BEL","GRADRATE","UPPSRY","PC","A","2019",77.047,
"BEL","GRADRATE","UPPSRY","PC","A","2020",78.838,
"BEL","GRADRATE","UPPSRY_MEN","PC","A","2016",28.633,
"BEL","GRADRATE","UPPSRY_MEN","PC","A","2017",28.752,
"BEL","GRADRATE","UPPSRY_MEN","PC","A","2018",28.82,
"BEL","GRADRATE","UPPSRY_MEN","PC","A","2019",72.279,
"BEL","GRADRATE","UPPSRY_MEN","PC","A","2020",74.254,
"BEL","GRADRATE","UPPSRY_WOMEN","PC","A","2016",33.991,
"BEL","GRADRATE","UPPSRY_WOMEN","PC","A","2019",82.104,
"BEL","GRADRATE","UPPSRY_WOMEN","PC","A","2020",83.657,
"CAN","GRADRATE","UPPSRY","PC","A","2005",75.041,
"CAN","GRADRATE","UPPSRY","PC","A","2010",80.844,
"CAN","GRADRATE","UPPSRY","PC","A","2011",83.097,
"CAN","GRADRATE","UPPSRY","PC","A","2012",81.283,
"CAN","GRADRATE","UPPSRY","PC","A","2013",83.874,
"CAN","GRADRATE","UPPSRY","PC","A","2014",83.76,
"CAN","GRADRATE","UPPSRY","PC","A","2015",86.446,
"CAN","GRADRATE","UPPSRY","PC","A","2016",86.903,
"CAN","GRADRATE","UPPSRY","PC","A","2017",85.49,
"CAN","GRADRATE","UPPSRY","PC","A","2018",85.16,
"CAN","GRADRATE","UPPSRY","PC","A","2019",84.752,
"CAN","GRADRATE","UPPSRY","PC","A","2020",85.741,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2005",70.485,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2010",77.737,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2011",80.27,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2012",78.442,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2013",79.842,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2014",79.769,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2015",83.646,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2016",85.231,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2017",83.078,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2018",82.609,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2019",82.411,
"CAN","GRADRATE","UPPSRY_MEN","PC","A","2020",84.03,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2005",79.857,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2010",84.068,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2011",86.058,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2012",84.296,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2013",88.114,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2014",87.997,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2015",89.384,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2016",88.665,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2017",88.034,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2018",87.852,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2019",87.182,
"CAN","GRADRATE","UPPSRY_WOMEN","PC","A","2020",87.498,
"CZE","GRADRATE","UPPSRY","PC","A","2013",76.258,
"CZE","GRADRATE","UPPSRY","PC","A","2014",72.682,
"CZE","GRADRATE","UPPSRY","PC","A","2015",74.728,
"CZE","GRADRATE","UPPSRY","PC","A","2016",75.077,
"CZE","GRADRATE","UPPSRY","PC","A","2017",78.255,
"CZE","GRADRATE","UPPSRY","PC","A","2018",78.857,
"CZE","GRADRATE","UPPSRY","PC","A","2019",80.51,
"CZE","GRADRATE","UPPSRY","PC","A","2020",84.809,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2013",75.541,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2014",72.955,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2015",74.478,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2016",74.883,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2017",77.105,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2018",78.931,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2019",80.347,
"CZE","GRADRATE","UPPSRY_MEN","PC","A","2020",85.262,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2013",77.003,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2014",72.39,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2015",74.99,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2016",75.282,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2017",79.445,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2018",78.791,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2019",80.654,
"CZE","GRADRATE","UPPSRY_WOMEN","PC","A","2020",84.391,
"DNK","GRADRATE","UPPSRY","PC","A","2005",73.692,
"DNK","GRADRATE","UPPSRY","PC","A","2010",76.184,
"DNK","GRADRATE","UPPSRY","PC","A","2011",78.456,
"DNK","GRADRATE","UPPSRY","PC","A","2012",81.523,
"DNK","GRADRATE","UPPSRY","PC","A","2013",82.911,
"DNK","GRADRATE","UPPSRY","PC","A","2014",82.025,
"DNK","GRADRATE","UPPSRY","PC","A","2015",80.47,
"DNK","GRADRATE","UPPSRY","PC","A","2016",82.351,
"DNK","GRADRATE","UPPSRY","PC","A","2017",79.775,
"DNK","GRADRATE","UPPSRY","PC","A","2018",81.7,
"DNK","GRADRATE","UPPSRY","PC","A","2019",81.629,
"DNK","GRADRATE","UPPSRY","PC","A","2020",79.52,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2005",70.476,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2010",74.293,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2011",76.514,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2012",77.951,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2013",79.442,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2014",78.575,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2015",75.77,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2016",78.949,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2017",76.167,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2018",77.192,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2019",77.673,
"DNK","GRADRATE","UPPSRY_MEN","PC","A","2020",75.502,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2005",77.143,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2010",78.225,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2011",80.562,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2012",85.356,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2013",86.567,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2014",85.722,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2015",85.484,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2016",85.985,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2017",83.616,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2018",86.445,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2019",85.761,
"DNK","GRADRATE","UPPSRY_WOMEN","PC","A","2020",83.715,
"FIN","GRADRATE","UPPSRY","PC","A","2005",84.626,
"FIN","GRADRATE","UPPSRY","PC","A","2010",85.189,
"FIN","GRADRATE","UPPSRY","PC","A","2011",87.489,
"FIN","GRADRATE","UPPSRY","PC","A","2012",84.871,
"FIN","GRADRATE","UPPSRY","PC","A","2013",85.979,
"FIN","GRADRATE","UPPSRY","PC","A","2014",86.388,
"FIN","GRADRATE","UPPSRY","PC","A","2015",87.267,
"FIN","GRADRATE","UPPSRY","PC","A","2016",88.757,
"FIN","GRADRATE","UPPSRY","PC","A","2017",88.512,
"FIN","GRADRATE","UPPSRY","PC","A","2018",89.259,
"FIN","GRADRATE","UPPSRY","PC","A","2019",84.907,
"FIN","GRADRATE","UPPSRY","PC","A","2020",83.555,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2005",82.524,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2010",82.593,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2011",86.182,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2012",82.803,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2013",84.136,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2014",85.139,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2015",85.849,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2016",85.483,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2017",86.782,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2018",86.433,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2019",82.524,
"FIN","GRADRATE","UPPSRY_MEN","PC","A","2020",79.956,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2005",86.821,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2010",87.91,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2011",88.848,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2012",87.035,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2013",87.893,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2014",87.685,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2015",88.75,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2016",92.206,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2017",90.313,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2018",92.23,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2019",87.455,
"FIN","GRADRATE","UPPSRY_WOMEN","PC","A","2020",87.421,
"DEU","GRADRATE","UPPSRY","PC","A","2015",81.706,
"DEU","GRADRATE","UPPSRY","PC","A","2016",79.07,
"DEU","GRADRATE","UPPSRY","PC","A","2017",75.885,
"DEU","GRADRATE","UPPSRY","PC","A","2018",73.715,
"DEU","GRADRATE","UPPSRY","PC","A","2019",73.092,
"DEU","GRADRATE","UPPSRY","PC","A","2020",69.85,
"DEU","GRADRATE","UPPSRY_MEN","PC","A","2015",81.491,
"DEU","GRADRATE","UPPSRY_MEN","PC","A","2016",77.272,
"DEU","GRADRATE","UPPSRY_MEN","PC","A","2017",74.241,
"DEU","GRADRATE","UPPSRY_MEN","PC","A","2018",71.64,
"DEU","GRADRATE","UPPSRY_MEN","PC","A","2019",71.099,
"DEU","GRADRATE","UPPSRY_MEN","PC","A","2020",68.943,
"DEU","GRADRATE","UPPSRY_WOMEN","PC","A","2015",81.966,
"DEU","GRADRATE","UPPSRY_WOMEN","PC","A","2016",81.094,
"DEU","GRADRATE","UPPSRY_WOMEN","PC","A","2017",77.745,
"DEU","GRADRATE","UPPSRY_WOMEN","PC","A","2018",76.053,
"DEU","GRADRATE","UPPSRY_WOMEN","PC","A","2019",75.252,
"DEU","GRADRATE","UPPSRY_WOMEN","PC","A","2020",70.733,
"GRC","GRADRATE","UPPSRY","PC","A","2005",96.497,
"GRC","GRADRATE","UPPSRY","PC","A","2010",88.644,
"GRC","GRADRATE","UPPSRY","PC","A","2016",91.689,
"GRC","GRADRATE","UPPSRY","PC","A","2017",92.732,
"GRC","GRADRATE","UPPSRY","PC","A","2018",93.236,
"GRC","GRADRATE","UPPSRY","PC","A","2019",91.409,
"GRC","GRADRATE","UPPSRY","PC","A","2020",90.422,
"GRC","GRADRATE","UPPSRY_MEN","PC","A","2005",93.547,
"GRC","GRADRATE","UPPSRY_MEN","PC","A","2010",86.852,
"GRC","GRADRATE","UPPSRY_MEN","PC","A","2016",91.97,
"GRC","GRADRATE","UPPSRY_MEN","PC","A","2017",92.155,
"GRC","GRADRATE","UPPSRY_MEN","PC","A","2018",91.728,
"GRC","GRADRATE","UPPSRY_MEN","PC","A","2019",88.99,
"GRC","GRADRATE","UPPSRY_MEN","PC","A","2020",87.892,
"GRC","GRADRATE","UPPSRY_WOMEN","PC","A","2005",99.598,
"GRC","GRADRATE","UPPSRY_WOMEN","PC","A","2010",90.578,
"GRC","GRADRATE","UPPSRY_WOMEN","PC","A","2016",91.41,
"GRC","GRADRATE","UPPSRY_WOMEN","PC","A","2017",93.368,
"GRC","GRADRATE","UPPSRY_WOMEN","PC","A","2018",94.883,
"GRC","GRADRATE","UPPSRY_WOMEN","PC","A","2019",94.026,
"GRC","GRADRATE","UPPSRY_WOMEN","PC","A","2020",93.245,
"HUN","GRADRATE","UPPSRY","PC","A","2005",80.111,
"HUN","GRADRATE","UPPSRY","PC","A","2010",81.523,
"HUN","GRADRATE","UPPSRY","PC","A","2011",81.929,
"HUN","GRADRATE","UPPSRY","PC","A","2012",87.694,
"HUN","GRADRATE","UPPSRY","PC","A","2013",78.495,
"HUN","GRADRATE","UPPSRY","PC","A","2014",83.03,
"HUN","GRADRATE","UPPSRY","PC","A","2015",82.398,
"HUN","GRADRATE","UPPSRY","PC","A","2016",82.351,
"HUN","GRADRATE","UPPSRY","PC","A","2017",79.428,
"HUN","GRADRATE","UPPSRY","PC","A","2018",79.102,
"HUN","GRADRATE","UPPSRY","PC","A","2019",77.257,
"HUN","GRADRATE","UPPSRY","PC","A","2020",78.371,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2005",77.627,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2010",79.341,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2011",79.968,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2012",88.838,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2013",78.395,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2014",81.921,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2015",82.499,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2016",81.656,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2017",78.684,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2018",78.62,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2019",76.003,
"HUN","GRADRATE","UPPSRY_MEN","PC","A","2020",77.412,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2005",82.732,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2010",83.812,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2011",83.979,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2012",86.463,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2013",78.591,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2014",84.204,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2015",82.316,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2016",83.095,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2017",80.217,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2018",79.608,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2019",78.585,
"HUN","GRADRATE","UPPSRY_WOMEN","PC","A","2020",79.378,
"ISL","GRADRATE","UPPSRY","PC","A","2013",69.525,
"ISL","GRADRATE","UPPSRY","PC","A","2014",70.154,
"ISL","GRADRATE","UPPSRY","PC","A","2015",69.852,
"ISL","GRADRATE","UPPSRY","PC","A","2016",71.296,
"ISL","GRADRATE","UPPSRY","PC","A","2017",68.334,
"ISL","GRADRATE","UPPSRY","PC","A","2018",81.668,
"ISL","GRADRATE","UPPSRY","PC","A","2019",80.011,
"ISL","GRADRATE","UPPSRY","PC","A","2020",78.226,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2013",62.755,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2014",61.091,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2015",64.375,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2016",64.335,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2017",62.06,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2018",73.201,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2019",70.514,
"ISL","GRADRATE","UPPSRY_MEN","PC","A","2020",69.086,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2013",76.507,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2014",79.627,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2015",75.7,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2016",78.723,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2017",74.896,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2018",89.838,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2019",89.855,
"ISL","GRADRATE","UPPSRY_WOMEN","PC","A","2020",87.96,
"IRL","GRADRATE","UPPSRY","PC","A","2005",90.294,
"IRL","GRADRATE","UPPSRY","PC","A","2010",84.813,
"IRL","GRADRATE","UPPSRY","PC","A","2011",87.727,
"IRL","GRADRATE","UPPSRY","PC","A","2012",89.118,
"IRL","GRADRATE","UPPSRY","PC","A","2013",90.131,
"IRL","GRADRATE","UPPSRY","PC","A","2015",94.647,
"IRL","GRADRATE","UPPSRY_MEN","PC","A","2005",84.123,
"IRL","GRADRATE","UPPSRY_MEN","PC","A","2010",83.448,
"IRL","GRADRATE","UPPSRY_MEN","PC","A","2011",85.789,
"IRL","GRADRATE","UPPSRY_MEN","PC","A","2012",87.947,
"IRL","GRADRATE","UPPSRY_MEN","PC","A","2013",89.209,
"IRL","GRADRATE","UPPSRY_MEN","PC","A","2015",94.25,
"IRL","GRADRATE","UPPSRY_WOMEN","PC","A","2005",96.726,
"IRL","GRADRATE","UPPSRY_WOMEN","PC","A","2010",86.248,
"IRL","GRADRATE","UPPSRY_WOMEN","PC","A","2011",89.807,
"IRL","GRADRATE","UPPSRY_WOMEN","PC","A","2012",90.382,
"IRL","GRADRATE","UPPSRY_WOMEN","PC","A","2013",91.113,
"IRL","GRADRATE","UPPSRY_WOMEN","PC","A","2015",95.091,
"ITA","GRADRATE","UPPSRY","PC","A","2018",89.176,
"ITA","GRADRATE","UPPSRY","PC","A","2019",89.629,
"ITA","GRADRATE","UPPSRY","PC","A","2020",90.05,
"ITA","GRADRATE","UPPSRY_MEN","PC","A","2018",86.917,
"ITA","GRADRATE","UPPSRY_MEN","PC","A","2019",86.241,
"ITA","GRADRATE","UPPSRY_MEN","PC","A","2020",87.905,
"ITA","GRADRATE","UPPSRY_WOMEN","PC","A","2013",81.514,
"ITA","GRADRATE","UPPSRY_WOMEN","PC","A","2018",91.584,
"ITA","GRADRATE","UPPSRY_WOMEN","PC","A","2019",93.438,
"ITA","GRADRATE","UPPSRY_WOMEN","PC","A","2020",92.358,
"KOR","GRADRATE","UPPSRY","PC","A","2015",92.462,
"KOR","GRADRATE","UPPSRY","PC","A","2016",94.235,
"KOR","GRADRATE","UPPSRY","PC","A","2017",95.077,
"KOR","GRADRATE","UPPSRY","PC","A","2018",91.709,
"KOR","GRADRATE","UPPSRY","PC","A","2019",95.814,
"KOR","GRADRATE","UPPSRY","PC","A","2020",96.542,
"KOR","GRADRATE","UPPSRY_MEN","PC","A","2015",92.878,
"KOR","GRADRATE","UPPSRY_MEN","PC","A","2016",94.148,
"KOR","GRADRATE","UPPSRY_MEN","PC","A","2017",95.152,
"KOR","GRADRATE","UPPSRY_MEN","PC","A","2018",91.793,
"KOR","GRADRATE","UPPSRY_MEN","PC","A","2019",96.304,
"KOR","GRADRATE","UPPSRY_MEN","PC","A","2020",96.668,
"KOR","GRADRATE","UPPSRY_WOMEN","PC","A","2015",91.99,
"KOR","GRADRATE","UPPSRY_WOMEN","PC","A","2016",94.321,
"KOR","GRADRATE","UPPSRY_WOMEN","PC","A","2017",95.007,
"KOR","GRADRATE","UPPSRY_WOMEN","PC","A","2018",91.613,
"KOR","GRADRATE","UPPSRY_WOMEN","PC","A","2019",95.279,
"KOR","GRADRATE","UPPSRY_WOMEN","PC","A","2020",96.403,
"LUX","GRADRATE","UPPSRY","PC","A","2005",72.102,
"LUX","GRADRATE","UPPSRY","PC","A","2010",67.969,
"LUX","GRADRATE","UPPSRY","PC","A","2011",68.86,
"LUX","GRADRATE","UPPSRY","PC","A","2012",66.507,
"LUX","GRADRATE","UPPSRY","PC","A","2013",71.066,
"LUX","GRADRATE","UPPSRY","PC","A","2014",72.481,
"LUX","GRADRATE","UPPSRY","PC","A","2015",73.24,
"LUX","GRADRATE","UPPSRY","PC","A","2016",77.082,
"LUX","GRADRATE","UPPSRY","PC","A","2017",78.21,
"LUX","GRADRATE","UPPSRY","PC","A","2018",78.591,
"LUX","GRADRATE","UPPSRY","PC","A","2019",72.229,
"LUX","GRADRATE","UPPSRY","PC","A","2020",81.259,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2005",65.733,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2010",64.948,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2011",65.532,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2012",63.339,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2013",67.719,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2014",71.579,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2015",69.882,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2016",71.629,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2017",70.944,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2018",72.865,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2019",68.307,
"LUX","GRADRATE","UPPSRY_MEN","PC","A","2020",77.545,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2005",78.839,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2010",71.256,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2011",72.368,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2012",69.913,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2013",74.582,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2014",73.336,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2015",76.877,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2016",82.855,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2017",85.816,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2018",84.586,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2019",76.4,
"LUX","GRADRATE","UPPSRY_WOMEN","PC","A","2020",85.053,
"MEX","GRADRATE","UPPSRY","PC","A","2005",39.197,
"MEX","GRADRATE","UPPSRY","PC","A","2010",44.411,
"MEX","GRADRATE","UPPSRY","PC","A","2011",45.662,
"MEX","GRADRATE","UPPSRY","PC","A","2012",46.13,
"MEX","GRADRATE","UPPSRY","PC","A","2013",50.05,
"MEX","GRADRATE","UPPSRY","PC","A","2014",49.705,
"MEX","GRADRATE","UPPSRY","PC","A","2015",55.186,
"MEX","GRADRATE","UPPSRY","PC","A","2016",56.181,
"MEX","GRADRATE","UPPSRY","PC","A","2017",59.541,
"MEX","GRADRATE","UPPSRY","PC","A","2018",63.544,
"MEX","GRADRATE","UPPSRY","PC","A","2019",66.332,
"MEX","GRADRATE","UPPSRY","PC","A","2020",67.869,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2005",36.658,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2010",41.363,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2011",42.868,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2012",43.605,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2013",47.304,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2014",47.466,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2015",52.633,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2016",53.286,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2017",56.409,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2018",59.767,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2019",61.954,
"MEX","GRADRATE","UPPSRY_MEN","PC","A","2020",63.218,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2005",41.696,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2010",47.449,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2011",48.438,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2012",48.689,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2013",52.848,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2014",51.999,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2015",57.797,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2016",59.151,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2017",62.753,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2018",67.373,
"MEX","GRADRATE","UPPSRY_WOMEN","PC","A","2019",70.824,
