"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.9431347,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.9361833,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.88278693,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0728926,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.0804876,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0704153,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.0640541,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.0320769,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.0368143,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.0345449,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.0352837,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.0336207,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.0347884,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.0384922,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.0387603,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.0373004,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.2167208,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.2028546,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.280488,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.2792171,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.3299529,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.2784315,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.2925647,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.2772826,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.2739341,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.2739719,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.2630042,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.2881995,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1528539,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.2547749,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.2571049,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.1751521,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.1903918,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.1773558,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3560501,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.3591644,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.4364563,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4066076,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.4134643,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.3954977,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.4010431,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.407345,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.411433,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4218473,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3604636,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.6050074,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.6109983,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.4131721,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.0190565,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.0176767,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0159199,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0150186,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.015972,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0158639,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.0160219,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.0169863,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.0172445,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.0182104,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.0182844,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.0177277,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.0184471,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.017867,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.017188,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.0162338,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.32093,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.3222671,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3826039,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.3988578,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.443901,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4406379,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.4643128,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.4779881,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.4873702,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4984067,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.5002406,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4984915,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.5024751,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.4837937,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.4734858,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.49629021,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.1656228,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.1140201,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.1200208,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.1096056,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.1117755,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.1066958,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1022959,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1019207,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.0985318,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.0955127,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.097501,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1001719,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.0972355,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.0940454,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.0747323,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.7379779,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.8800572,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.7647282,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.8062726,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.8582769,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.8539413,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.8540115,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.8445225,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.86837,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.913371,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.9008038,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.8762026,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.7851747,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.7822203,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.69349468,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.1211608,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0617006,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.0483295,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.0647854,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.0650013,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.0661557,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.0612403,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.0635415,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.0622004,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.0701508,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1127209,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1374188,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.121766,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.1205463,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.1327083,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0260669,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.063944,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.0688741,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0870715,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.0761759,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.0880567,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1117904,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1059485,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1199604,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.120615,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1264691,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.1538789,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.128589,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.1275747,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.4086095,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4444718,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.4487486,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4247623,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.3346861,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2865454,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.263509,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2402966,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.2222552,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.2190945,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2198874,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2379086,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.2326048,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.23623981,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0297281,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0711711,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3922671,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4720397,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.3599482,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4091217,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.3914374,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.5652454,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.5316044,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4648385,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4071153,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.3640004,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3854102,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.3633307,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.3527641,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.38942909,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.0255826,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.0627302,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.3855724,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.3829984,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.3597927,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.3534213,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.3056452,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1085782,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1052573,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.0992996,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.0914241,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.0915022,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.068892,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.0995476,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.0997924,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.0997856,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0331591,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0655342,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1986323,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2244938,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2641845,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.2600782,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2173195,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2611966,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.2589089,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2398027,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.3066421,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.282959,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2775213,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.270121,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.2572752,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.25150561,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.4604642,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.0957466,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0872484,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.1097422,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.1203856,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.1355861,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.1589288,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.2001388,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.2083268,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.2079212,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.2205149,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.2227926,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.2141903,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.205631,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.2012402,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.2115105,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.2512612,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.2855803,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.2414222,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2524094,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2691893,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.287024,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2923992,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.336818,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.3913643,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.3950212,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4077703,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4092851,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.4028269,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.4261739,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.4238814,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.47272429,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.092827,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.1274422,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1737582,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.157081,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.1619195,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.147639,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1631238,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.1712326,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.1674765,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.1741444,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1800118,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1868567,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1817807,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.1808502,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.1860259,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.1832456,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.7385711,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.7322486,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.160706,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.252259,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.355037,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.28705,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.386047,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.435819,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2019",1.450884,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2020",1.4824851,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.1420172,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.1426947,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.141218,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.1320781,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.1317359,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.1261711,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1205765,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1169912,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1155012,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1181393,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.121949,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.119067,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.1113305,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.112718,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.105323,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2000",1.209728,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.412248,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2008",1.49056,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2009",1.577167,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2010",1.60555,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2011",1.661183,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2012",1.708458,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.654711,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.715003,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.659592,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.662049,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.678712,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.629657,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2019",1.604035,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2020",1.571884,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.856629,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2000",1.3335,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.5409612,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.400816,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.4043611,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.3587043,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.3452328,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.3889812,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.3567922,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.3245078,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.270413,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.3034612,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.4903869,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.6255767,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.3844563,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.3430985,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","1995",1.08152,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2000",1.573172,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.632215,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2008",1.594951,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2009",1.718459,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2010",1.758978,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2011",1.859419,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2012",1.856544,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.560143,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.460576,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.304863,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.88047,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.612562,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.411492,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2019",1.647009,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2020",1.598302,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0371865,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0392283,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.053818,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0489924,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.0371266,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.0146768,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.0268101,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.0728094,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1057322,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1232164,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.0617447,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.0618537,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2019",0.0665737,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2020",0.0570545,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3324251,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2484461,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2917028,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.3394781,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2786304,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2592522,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.2792586,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.3535026,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4172531,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1857374,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2140464,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2837402,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.2200202,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.24346641,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.0614193,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.0486787,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0465103,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0567446,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.059626,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0544187,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.0343594,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1079755,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1105074,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.11079,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1087914,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1151118,
