"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","EDUPUBEXP","TRY","PC_GDP","A","2016",0.5166438,
"GBR","EDUPUBEXP","TRY","PC_GDP","A","2017",0.4935401,
"GBR","EDUPUBEXP","TRY","PC_GDP","A","2018",0.4947052,
"GBR","EDUPUBEXP","TRY","PC_GDP","A","2019",0.4736637,
"GBR","EDUPUBEXP","TRY","PC_GDP","A","2020",0.50865948,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2000",0.9406957,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2005",1.02126,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2008",1.049673,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2009",1.080035,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2010",1.069704,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2011",1.065658,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2012",1.038351,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2013",0.943997,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2014",0.9130796,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2015",0.9016919,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2016",0.8964715,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2017",0.9090099,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2018",0.9025443,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2019",0.8898436,
"USA","EDUPUBEXP","TRY","PC_GDP","A","2020",0.94441891,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","1995",0.6332349,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2000",0.6733127,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2005",0.7480758,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2008",0.7587525,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2009",0.7930152,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2010",0.8562671,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2011",0.931353,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2012",0.7985235,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2013",0.8596947,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2014",0.8242933,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2015",0.9596016,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2016",0.9969644,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2017",1.13444,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2018",1.053156,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2019",1.088545,
"BRA","EDUPUBEXP","TRY","PC_GDP","A","2020",1.016699,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","1995",0.362657,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2000",0.3803825,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2005",0.2985258,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2008",0.2688247,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2009",0.2946474,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2010",0.5378953,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2011",0.5277925,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2012",0.592482,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2013",0.8237952,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2014",0.8765089,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2015",0.723248,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2016",0.8445624,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2017",0.9795283,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2018",0.9926139,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2019",1.049057,
"CHL","EDUPUBEXP","TRY","PC_GDP","A","2020",1.052869,
"EST","EDUPUBEXP","TRY","PC_GDP","A","1995",0.9409289,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2000",1.016825,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2005",0.7713388,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2008",0.9249424,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2009",1.179474,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2010",1.041413,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2011",1.14037,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2012",0.9309106,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2013",1.242228,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2014",1.352918,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2015",1.241348,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2016",1.240786,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2017",1.074734,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2018",1.124244,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2019",1.039708,
"EST","EDUPUBEXP","TRY","PC_GDP","A","2020",1.09049,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2000",0.8247082,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2005",0.5538228,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2009",1.045973,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2010",1.024662,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2011",1.146996,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2012",1.092967,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2013",0.9572258,
"IND","EDUPUBEXP","TRY","PC_GDP","A","2015",1.132822,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2008",0.2765502,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2009",0.386797,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2010",0.4399521,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2012",0.5719596,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2013",0.534495,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2014",0.4799689,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2015",0.5143438,
"IDN","EDUPUBEXP","TRY","PC_GDP","A","2018",0.2057259,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","1995",0.9925224,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2000",0.9634774,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2005",0.8158237,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2008",0.7666206,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2009",0.8508397,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2010",0.8213297,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2011",0.7833521,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2012",0.8509487,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2013",0.8564325,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2014",0.8199885,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2015",0.8431973,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2016",0.781855,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2017",0.79285,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2018",0.7418673,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2019",0.7495379,
"ISR","EDUPUBEXP","TRY","PC_GDP","A","2020",0.7976042,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2008",0.8826576,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2009",1.090647,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2010",0.9717912,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2011",0.8496242,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2012",0.8023063,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2013",0.8241238,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2014",0.8115946,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2015",0.7349676,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2016",0.7366712,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2017",0.5478567,
"RUS","EDUPUBEXP","TRY","PC_GDP","A","2018",0.6522307,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2005",0.9416743,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2008",0.9139977,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2009",1.049926,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2010",1.021342,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2011",1.026969,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2012",1.007185,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2013",0.9629069,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2014",0.9118269,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2015",0.8626547,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2016",0.8431632,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2017",0.8536557,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2018",0.8701851,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2019",0.8822489,
"SVN","EDUPUBEXP","TRY","PC_GDP","A","2020",1.008417,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2005",651.0557,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2008",507.4386,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2009",553.5988,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2010",556.6642,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2011",582.8435,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2012",598.2125,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2013",590.4778,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2014",588.3498,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2015",596.3206,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2016",534.3536,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2017",0.6009259,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2018",0.6484875,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2019",0.7266562,
"ZAF","EDUPUBEXP","TRY","PC_GDP","A","2020",0.8516115,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.14239,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.225514,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.169325,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.558342,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.788551,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.489743,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.295539,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.257943,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.206929,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.18198,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.193161,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.23138,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.307333,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.421575,
"AUS","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.685792,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.993731,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.071253,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.979963,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.980174,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.988191,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.941086,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.827367,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.800769,
"AUT","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.9595871,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.882769,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",4.143592,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",4.152045,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",4.142179,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",4.129149,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",4.176546,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",4.183889,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",4.121513,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",4.053206,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",4.044523,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",4.010449,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.975536,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.905924,
"BEL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",4.2491679,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.197672,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.105963,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.209979,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.324768,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.539711,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.414058,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.339135,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.265116,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.197652,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.170711,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.2598,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.259545,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.221834,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.181777,
"CAN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.3569641,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",2.908916,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.348881,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",2.469716,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.270408,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",2.491078,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.431169,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.453234,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.486302,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.415625,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.390923,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.408261,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.278536,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.436761,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.684517,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.924605,
"CZE","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.1220601,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.818974,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.920985,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",4.26534,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",4.034499,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",4.505544,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",4.553352,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",4.133907,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",4.513423,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",4.445553,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",4.674357,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.829105,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.733292,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.697377,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.65236,
"DNK","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.6984589,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.887082,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",3.444729,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.660962,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.557376,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.875,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.907402,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.858106,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.887309,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.878606,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.887987,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.936406,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.819765,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.587321,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.581989,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.699126,
"FIN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.818289,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.543367,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.450149,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.639756,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",3.59918,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",3.468539,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",3.443588,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.430057,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.432445,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.391426,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",3.371855,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.393905,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.362569,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.343979,
"FRA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.531127,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",2.835847,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.665563,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.912663,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.794813,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.72631,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.71073,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.678556,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.627931,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.600421,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.595507,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.62894,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.696213,
"DEU","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.9056029,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",2.190137,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.727646,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.210304,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",2.912021,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",2.844634,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.710769,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",1.5485,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.415696,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.303172,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.67337,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.624748,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.803348,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.60707,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.540676,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.426399,
"HUN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.393662,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",4.441985,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",4.982444,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",4.542077,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",4.578182,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",4.329823,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",4.380891,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",4.269856,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",4.193098,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",4.317773,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",4.226942,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",4.114561,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",4.317525,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",4.412206,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",4.349229,
"ISL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",4.7800159,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.576549,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.722017,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.137049,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.872247,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",4.317081,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",4.27456,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",4.14523,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",4.126357,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",3.816136,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",3.499581,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.315025,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.307619,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.228469,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.164812,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.114504,
"IRL","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.1495969,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","1995",3.465871,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2000",2.994462,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",3.017664,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2008",3.080864,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2009",3.158257,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.988701,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.820094,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.767916,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.823629,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.741861,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.774977,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.584027,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.769357,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.926598,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.761412,
"ITA","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.012342,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2005",2.422402,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2010",2.650224,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2011",2.580729,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2012",2.613127,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2013",2.54827,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2014",2.576469,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",2.522271,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.416633,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",2.393908,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",2.348373,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",2.394398,
"JPN","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",2.492445,
"KOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2015",3.046242,
"KOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2016",2.968813,
"KOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2017",3.031041,
"KOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2018",3.128792,
"KOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2019",3.385564,
"KOR","EDUPUBEXP","PRY_NTRY","PC_GDP","A","2020",3.3287151,
